Date of Exp,Star Rating,Reviews
12/29/17,1,"Went into the Southport showroom today to enquire about a used car and to arrange a test drive. Was ignored by 3 sales staff (2 of which had no customers, one of which had a customer for part of the time) for 10-15 mins as I stood in the middle of the showroom. Eventually I asked the chap cleaning a car beside me to confirm that I wasn't invisible, which he did. I then left. No-one bothered to speak to me at any stage.

Please don't respond and say 'reach out to us'.."
12/29/17,5,"Although they were busy, very efficient and completed task within timescale. Friendly staff and waiting area, with hot drinks available and play area for children, also TV to watch."
12/29/17,5,I was impress with level of customer service. Well done.
12/29/17,5,Any discerning customer will undoubtedly recognise that the team at Southport always provide a truly professional and reliable service. I would highly recommend this establishment to anyone in the market for a top performing vehicle at competitive prices.
12/29/17,4,Great customer service at inchcape Manchester went in with a problem with the car but got it sorted out without any problems at all keep up the great service 10 out of 10
12/29/17,5,Fantastic service- super quick and efficient. Also the best clean my car has ever had! Came back showroom shiny! Thank you.
12/29/17,3,"Booked in as a brake pad warning light coming on. Ended up paying for 2 brake discs and pads all round. Very nearly £600. Took 3 hrs to complete.
It wasn’t thought I’d have to replace the discs as car has only done 30,000 miles."
12/29/17,3,"Took my wife's TT in for a major service. Agreed a price on the phone when I booked it in, 350 for an oil, filter, spark plugs. Not exactly bargain basement. When we went in to pick the car up they had not fitted any plugs to a 45k/4 year old car that isn't then due another service for 18k putting it past their book estimate of 57k for plugs. They did get the car back in and fitted the plugs when this was pointed out. What really grinds is that they would have let my wife leave without them to come back long after they were past due. They claimed that there had been some 'confusion', however this was entirely their mistake and they were clearly not following manufacturers servicing guidelines. The car was unevenly wearing its tyres and the only remedial action they were offering was a set of tyres. We had all 4 tyres replaced with Pirellis at Quickfit and had a hunter 4 wheel alignment for 100 pound less than Audi wanted for 4 inferior Bridgestone tyres. It's not a bad service centre it's just distinctly average and you will need to check what you agree on the phone is what they provide on the day."
12/29/17,3,Level of service excellent - have had to mark this down however as somebody in the dealership did not agree with my choice of radio station and had reprogrammed it for their own entertainment. I don’t expect to start having to alter the media settings on my own car - maybe Inchcape could invest in a portable radio for said employee so they don’t have to use the customers car as a juke box in future.
12/29/17,5,Good customer service
12/29/17,5,"Adrian was very helpful - even after his manager failed to reserve the first car for me, so I lost it!"
12/29/17,3,"The service was fine but I asked for the windscreen wipers to be changed and I ended up being charged over £50 inc VAT. This is an extortionate price to charge for a set of windscreen wipers, that is unless they are gold plated."
12/29/17,2,"28/12/17 - so time of year maybe a reason - though no excuse in my mind.
Absolutely hopeless on the telephone.
Took ages to get an answer, then put on hold over 5 minutes to talk to service - gave up when no answer.
Tried again - exactly the same result.
Eventually got through on the 3rd attempt.
Text to say 'car ready for collection', went to the showroom, reception tells me 'someone will be with you in a minute', no-one bothered to tell me the person I wanted to speak to was on the phone, so sat there like a lemon, no information, for at 5 minutes or more before she became free.
No issues with the person herself - very efficient and helpful, but the whole place let down by lack of communication. Doubt I'll be back."
